354;41;ZANJIRA;জাজিরা;1;2017-02-04 05:47:13
42;8;FARIDPUR;ফরিদপুর;1;2017-02-04 05:47:13
355;42;ALFADANGA;আলফাডাঙ্গা;1;2017-02-04 05:47:13
356;42;BHANGA;ভাংগা;1;2017-02-04 05:47:13
357;42;BOYALMARI;বোয়ালমারী;1;2017-02-04 05:47:13
358;42;CHARBHADRASAN;চরভদ্রাশন;1;2017-02-04 05:47:13
359;42;FARIDPUR SADAR;ফরিদপুর সদর;1;2017-02-04 05:47:13
360;42;MADHUKHALI;মধুখালী;1;2017-02-04 05:47:13
361;42;NAGARKANDA;নগরকান্দা;1;2017-02-04 05:47:13
362;42;SADARPUR;সদরপুর;1;2017-02-04 05:47:13
363;42;SALTHA;সালথা;1;2017-02-04 05:47:13
43;8;GAZIPUR;গাজীপুর;1;2017-02-04 05:47:13
364;43;GAZIPUR SADAR;গাজীপুর সদর;1;2017-02-04 05:47:13
365;43;KALIAKOIR;কালিয়াকৈর;1;2017-02-04 05:47:13
366;43;KALIGONJ;কালীগঞ্জ;1;2017-02-04 05:47:13
367;43;KAPASIA;কাপাসিয়া;1;2017-02-04 05:47:13
368;43;SREEPUR;শ্রীপুর;1;2017-02-04 05:47:13
44;8;GOPALGONJ;গোপালগঞ্জ;1;2017-02-04 05:47:13
369;44;GOPALGONJ SADAR;গোপালগঞ্জ সদর;1;2017-02-04 05:47:13
370;44;KASHIANI;কাশিয়ানী;1;2017-02-04 05:47:13
371;44;KOTALIPARA;কোটালীপাড়া;1;2017-02-04 05:47:13
372;44;MUKSUDPUR;মুকসুদপুর;1;2017-02-04 05:47:13
373;44;TUNGIPARA;টুঙ্গিপাড়া;1;2017-02-04 05:47:13
45;8;RAJBARI;রাজবাড়ী;1;2017-02-04 05:47:13
374;45;BALIAKANDI;বালিয়াকান্দি;1;2017-02-04 05:47:13
375;45;GOYALANDA;গোয়ালন্দ;1;2017-02-04 05:47:13
376;45;KALUKHALI;কালুখালী;1;2017-02-04 05:47:13
377;45;PANGSHA;পাংশা;1;2017-02-04 05:47:13
378;45;RAJBARI SADAR;রাজবাড়ী সদর;1;2017-02-04 05:47:13
46;8;MUNSIGONJ;মুন্সীগঞ্জ;1;2017-02-04 05:47:13
379;46;GAZARIA;গজারিয়া;1;2017-02-04 05:47:13
380;46;LOUHAJANG;লৌহজং;1;2017-02-04 05:47:13
381;46;MUNSHIGONJ SADAR;মুন্সীগঞ্জ সদর;1;2017-02-04 05:47:13
382;46;SIRAJDIKHAN;সিরাজদিখান;1;2017-02-04 05:47:13
383;46;SREENAGAR;শ্রীনগর;1;2017-02-04 05:47:13
384;46;TONGIBARI;টঙ্গীবাড়ি;1;2017-02-04 05:47:13
47;9;SATKHIRA;সাতক্ষীরা;1;2017-02-04 05:47:13
385;47;ASHASHUNI;আশাশুনি;1;2017-02-04 05:47:13
386;47;DEBHATA;দেবহাটা;1;2017-02-04 05:47:13
387;47;KALAROYA;কলারোয়া;1;2017-02-04 05:47:13
388;47;KALIGONJ;কালীগঞ্জ;1;2017-02-04 05:47:13
389;47;SATKHIRA SADAR;সাতক্ষীরা সদর;1;2017-02-04 05:47:13
390;47;SHYAMNAGAR;শ্যামনগর;1;2017-02-04 05:47:13
391;47;TALA;তালা;1;2017-02-04 05:47:13
48;9;NARAIL;নড়াইল;1;2017-02-04 05:47:13
392;48;KALIA;কালিয়া;1;2017-02-04 05:47:13
393;48;LOHAGARA;লোহাগড়া;1;2017-02-04 05:47:13
394;48;NARAIL SADAR;নড়াইল সদর;1;2017-02-04 05:47:13
49;9;JESSORE;যশোর;1;2017-02-04 05:47:13
395;49;ABHAYNAGAR;অভয়নগর;1;2017-02-04 05:47:13
396;49;BAGHARPARA;বাঘারপাড়া;1;2017-02-04 05:47:13
397;49;CHOUGACHHA;চৌগাছা;1;2017-02-04 05:47:13
398;49;JHIKARGACHHA;ঝিকরগাছা;1;2017-02-04 05:47:13
399;49;KESHABPUR;কেশবপুর;1;2017-02-04 05:47:13
400;49;JESSORE SADAR;যশোর সদর;1;2017-02-04 05:47:13
